LAMMPS data file via write_data, version 7 Dec 2018, timestep = 100

360 atoms
3 atom types
352 bonds
1 bond types

-2.3325636367164886e+01 1.1403594022230177e+01 xlo xhi
-2.4556058000000000e+01 4.0930698000000000e+01 ylo yhi
-1.0126120785429606e+01 8.0076898331775368e+01 zlo zhi

Masses

1 13.019
2 14.027
3 15.035

Pair Coeffs # lj/cut

1 0.09141 3.95
2 0.09141 3.95
3 0.09141 3.95

Bond Coeffs # harmonic

1 260 1.54

Atoms # molecular

86 10 3 -9.1124081147481846e+00 -1.8851616000000000e+01 1.0293912137524162e+01 0 0 0
87 10 2 -9.2991452325203685e+00 -1.9005388000000000e+01 1.1813926192333266e+01 0 0 0
88 10 1 -6.8564059777698230e+00 -1.9123834000000002e+01 1.2347309445644601e+01 0 0 0
89 10 3 -8.1685170213602607e+00 -1.8377832000000001e+01 1.2648619696914224e+01 0 0 0
90 10 2 -8.3216363866829184e+00 -1.8242761999999999e+01 1.4173762436851323e+01 0 0 0
82 10 1 -8.3998014494885229e+00 -1.6019302000000000e+01 7.6955920345544024e+00 0 0 0
118 14 1 -9.4726108875829294e+00 -1.6019302000000000e+01 1.4106448444546405e+01 0 0 0
22 3 1 2.4440296994959470e+00 -9.1660579999999996e+00 1.2783888767165054e+01 0 0 0
23 3 3 3.6111871662046120e+00 -8.4616160000000011e+00 1.3499340342520163e+01 0 0 0
19 3 1 4.3237938314642737e+00 -5.6293020000000000e+00 1.0901020239550403e+01 0 0 0
20 3 2 4.2144915715176721e+00 -7.0818240000000001e+00 1.1403631382093778e+01 0 0 0
21 3 2 3.7969445913178657e+00 -7.0610440000000008e+00 1.2884539212801931e+01 0 0 0
2 1 2 4.7508962905648744e+00 2.4088176000000001e+01 8.1982031770977759e+00 0 0 0
3 1 2 4.3333493103650680e+00 2.4108956000000003e+01 9.6791110078059290e+00 0 0 0
4 1 1 2.9804344185431493e+00 2.2003942000000002e+01 9.5784605621690524e+00 0 0 0
5 1 3 4.1475918852518143e+00 2.2708384000000002e+01 1.0293912137524160e+01 0 0 0
6 1 2 3.9608547674796304e+00 2.2554612000000002e+01 1.1813926192333266e+01 0 0 0
7 1 1 6.4035940222301768e+00 2.2436166000000000e+01 1.2347309445644601e+01 0 0 0
8 1 3 5.0914829786397391e+00 2.3182168000000001e+01 1.2648619696914224e+01 0 0 0
9 1 2 4.9383636133170805e+00 2.3317238000000003e+01 1.4173762436851323e+01 0 0 0
67 8 1 -9.7431608624096473e+00 3.2393942000000003e+01 6.3730323571730514e+00 0 0 0
103 12 1 -1.0815970300504052e+01 3.2393942000000003e+01 1.2783888767165056e+01 0 0 0
1 1 1 4.8601985505114760e+00 2.5540698000000003e+01 7.6955920345544024e+00 0 0 0
37 5 1 3.7873891124170713e+00 2.5540698000000003e+01 1.4106448444546407e+01 0 0 0
66 8 2 -8.3902459705877295e+00 3.4498956000000000e+01 6.4736828028099263e+00 0 0 0
68 8 3 -8.5760033957009831e+00 3.3098384000000003e+01 7.0884839325281597e+00 0 0 0
69 8 2 -8.7627405134731671e+00 3.2944611999999999e+01 8.6084979873372642e+00 0 0 0
70 8 1 -6.3200012587226206e+00 3.2826166000000001e+01 9.1418812406485976e+00 0 0 0
71 8 3 -7.6321123023130584e+00 3.3572168000000005e+01 9.4431914919182223e+00 0 0 0
72 8 2 -7.7852316676357169e+00 3.3707238000000004e+01 1.0968334231855321e+01 0 0 0
100 12 1 -8.9362061685357244e+00 3.5930698000000000e+01 1.0901020239550405e+01 0 0 0
101 12 3 -9.0455084284823268e+00 3.4478176000000005e+01 1.1403631382093778e+01 0 0 0
102 12 2 -9.4630554086821341e+00 3.4498956000000000e+01 1.2884539212801931e+01 0 0 0
104 12 3 -9.6488128337953860e+00 3.3098384000000003e+01 1.3499340342520163e+01 0 0 0
119 14 3 -9.5819131475295301e+00 -1.7471824000000002e+01 1.4609059587089778e+01 0 0 0
120 14 2 -9.9994601277293356e+00 -1.7451044000000000e+01 1.6089967417797929e+01 0 0 0
121 14 1 -1.1352375019551255e+01 -1.9556058000000000e+01 1.5989316972161056e+01 0 0 0
122 14 3 -1.0185217552842591e+01 -1.8851616000000000e+01 1.6704768547516164e+01 0 0 0
123 14 2 -1.0371954670614773e+01 -1.9005388000000000e+01 1.8224782602325270e+01 0 0 0
124 14 1 -7.9292154158642276e+00 -1.9123834000000002e+01 1.8758165855636602e+01 0 0 0
125 14 3 -9.2413264594546654e+00 -1.8377832000000001e+01 1.9059476106906228e+01 0 0 0
126 14 2 -9.3944458247773230e+00 -1.8242761999999999e+01 2.0584618846843327e+01 0 0 0
155 18 3 -1.0654722585623935e+01 -1.7471824000000002e+01 2.1019915997081785e+01 0 0 0
156 18 2 -1.1072269565823740e+01 -1.7451044000000000e+01 2.2500823827789937e+01 0 0 0
157 18 1 -1.2425184457645660e+01 -1.9556058000000000e+01 2.2400173382153064e+01 0 0 0
154 18 1 -1.0545420325677332e+01 -1.6019302000000000e+01 2.0517304854538413e+01 0 0 0
58 7 1 1.3712202614015423e+00 -9.1660579999999996e+00 1.9194745177157060e+01 0 0 0
59 7 3 2.5383777281102073e+00 -8.4616160000000011e+00 1.9910196752512167e+01 0 0 0
60 7 2 2.3516406103380234e+00 -8.6153880000000012e+00 2.1430210807321274e+01 0 0 0
24 3 2 3.4244500484324281e+00 -8.6153880000000012e+00 1.5019354397329268e+01 0 0 0
25 3 1 5.8671893031829736e+00 -8.7338339999999999e+00 1.5552737650640603e+01 0 0 0
61 7 1 4.7943798650885689e+00 -8.7338339999999999e+00 2.1963594060632609e+01 0 0 0
26 3 3 4.5550782595925368e+00 -7.9878320000000009e+00 1.5854047901910228e+01 0 0 0
27 3 2 4.4019588942698782e+00 -7.8527620000000002e+00 1.7379190641847327e+01 0 0 0
55 7 1 3.2509843933698690e+00 -5.6293020000000000e+00 1.7311876649542409e+01 0 0 0
56 7 3 3.1416821334232674e+00 -7.0818240000000001e+00 1.7814487792085782e+01 0 0 0
57 7 2 2.7241351532234610e+00 -7.0610440000000008e+00 1.9295395622793936e+01 0 0 0
62 7 3 3.4822688214981321e+00 -7.9878320000000009e+00 2.2264904311902232e+01 0 0 0
40 5 1 1.9076249804487448e+00 2.2003942000000002e+01 1.5989316972161056e+01 0 0 0
74 9 3 2.6052774143760651e+00 2.4088176000000001e+01 2.1019915997081785e+01 0 0 0
75 9 2 2.1877304341762587e+00 2.4108956000000003e+01 2.2500823827789937e+01 0 0 0
76 9 1 8.3481554235434019e-01 2.2003942000000002e+01 2.2400173382153064e+01 0 0 0
38 5 3 3.6780868524704697e+00 2.4088176000000001e+01 1.4609059587089781e+01 0 0 0
39 5 2 3.2605398722706633e+00 2.4108956000000003e+01 1.6089967417797933e+01 0 0 0
41 5 3 3.0747824471574097e+00 2.2708384000000002e+01 1.6704768547516164e+01 0 0 0
42 5 2 2.8880453293852257e+00 2.2554612000000002e+01 1.8224782602325270e+01 0 0 0
43 5 1 5.3307845841357722e+00 2.2436166000000000e+01 1.8758165855636605e+01 0 0 0
44 5 3 4.0186735405453344e+00 2.3182168000000001e+01 1.9059476106906228e+01 0 0 0
45 5 2 3.8655541752226759e+00 2.3317238000000003e+01 2.0584618846843327e+01 0 0 0
139 16 1 -1.1888779738598457e+01 3.2393942000000003e+01 1.9194745177157060e+01 0 0 0
73 9 1 2.7145796743226667e+00 2.5540698000000003e+01 2.0517304854538413e+01 0 0 0
105 12 2 -9.8355499515675717e+00 3.2944611999999999e+01 1.5019354397329268e+01 0 0 0
106 12 1 -7.3928106968170253e+00 3.2826166000000001e+01 1.5552737650640603e+01 0 0 0
107 12 3 -8.7049217404074621e+00 3.3572168000000005e+01 1.5854047901910228e+01 0 0 0
108 12 2 -8.8580411057301216e+00 3.3707238000000004e+01 1.7379190641847327e+01 0 0 0
136 16 1 -1.0009015606630131e+01 3.5930698000000000e+01 1.7311876649542405e+01 0 0 0
137 16 3 -1.0118317866576731e+01 3.4478176000000005e+01 1.7814487792085782e+01 0 0 0
138 16 2 -1.0535864846776539e+01 3.4498956000000000e+01 1.9295395622793933e+01 0 0 0
140 16 3 -1.0721622271889792e+01 3.3098384000000003e+01 1.9910196752512167e+01 0 0 0
141 16 2 -1.0908359389661976e+01 3.2944611999999999e+01 2.1430210807321270e+01 0 0 0
142 16 1 -8.4656201349114308e+00 3.2826166000000001e+01 2.1963594060632605e+01 0 0 0
143 16 3 -9.7777311785018668e+00 3.3572168000000005e+01 2.2264904311902228e+01 0 0 0
158 18 3 -1.1258026990936994e+01 -1.8851616000000000e+01 2.3115624957508171e+01 0 0 0
159 18 2 -1.1444764108709178e+01 -1.9005388000000000e+01 2.4635639012317277e+01 0 0 0
160 18 1 -9.0020248539586323e+00 -1.9123834000000002e+01 2.5169022265628609e+01 0 0 0
161 18 3 -1.0314135897549070e+01 -1.8377832000000001e+01 2.5470332516898235e+01 0 0 0
162 18 2 -1.0467255262871728e+01 -1.8242761999999999e+01 2.6995475256835334e+01 0 0 0
191 22 3 -1.1727532023718339e+01 -1.7471824000000002e+01 2.7430772407073789e+01 0 0 0
192 22 2 -1.2145079003918145e+01 -1.7451044000000000e+01 2.8911680237781944e+01 0 0 0
193 22 1 -1.3497993895740064e+01 -1.9556058000000000e+01 2.8811029792145067e+01 0 0 0
194 22 3 -1.2330836429031400e+01 -1.8851616000000000e+01 2.9526481367500175e+01 0 0 0
190 22 1 -1.1618229763771739e+01 -1.6019302000000000e+01 2.6928161264530416e+01 0 0 0
94 11 1 2.9841082330713764e-01 -9.1660579999999996e+00 2.5605601587149064e+01 0 0 0
95 11 3 1.4655682900158027e+00 -8.4616160000000011e+00 2.6321053162504171e+01 0 0 0
96 11 2 1.2788311722436188e+00 -8.6153880000000012e+00 2.7841067217313277e+01 0 0 0
97 11 1 3.7215704269941647e+00 -8.7338339999999999e+00 2.8374450470624613e+01 0 0 0
91 11 1 2.1781749552754643e+00 -5.6293020000000000e+00 2.3722733059534413e+01 0 0 0
92 11 3 2.0688726953288628e+00 -7.0818240000000001e+00 2.4225344202077785e+01 0 0 0
93 11 2 1.6513257151290563e+00 -7.0610440000000008e+00 2.5706252032785940e+01 0 0 0
98 11 3 2.4094593834037275e+00 -7.9878320000000009e+00 2.8675760721894235e+01 0 0 0
99 11 2 2.2563400180810689e+00 -7.8527620000000002e+00 3.0200903461831338e+01 0 0 0
127 15 1 1.1053655171810597e+00 -5.6293020000000000e+00 3.0133589469526413e+01 0 0 0
128 15 3 9.9606325723445832e-01 -7.0818240000000001e+00 3.0636200612069789e+01 0 0 0
63 7 2 3.3291494561754735e+00 -7.8527620000000002e+00 2.3790047051839331e+01 0 0 0
77 9 3 2.0019730090630050e+00 2.2708384000000002e+01 2.3115624957508167e+01 0 0 0
78 9 2 1.8152358912908211e+00 2.2554612000000002e+01 2.4635639012317277e+01 0 0 0
110 13 3 1.5324679762816606e+00 2.4088176000000001e+01 2.7430772407073789e+01 0 0 0
111 13 2 1.1149209960818540e+00 2.4108956000000003e+01 2.8911680237781940e+01 0 0 0
112 13 1 -2.3799389574006447e-01 2.2003942000000002e+01 2.8811029792145064e+01 0 0 0
113 13 3 9.2916357096860036e-01 2.2708384000000002e+01 2.9526481367500171e+01 0 0 0
79 9 1 4.2579751460413675e+00 2.2436166000000000e+01 2.5169022265628612e+01 0 0 0
80 9 3 2.9458641024509298e+00 2.3182168000000001e+01 2.5470332516898232e+01 0 0 0
81 9 2 2.7927447371282712e+00 2.3317238000000003e+01 2.6995475256835334e+01 0 0 0
175 20 1 -1.2961589176692861e+01 3.2393942000000003e+01 2.5605601587149067e+01 0 0 0
109 13 1 1.6417702362282620e+00 2.5540698000000003e+01 2.6928161264530413e+01 0 0 0
144 16 2 -9.9308505438245263e+00 3.3707238000000004e+01 2.3790047051839327e+01 0 0 0
172 20 1 -1.1081825044724534e+01 3.5930698000000000e+01 2.3722733059534413e+01 0 0 0
173 20 3 -1.1191127304671136e+01 3.4478176000000005e+01 2.4225344202077789e+01 0 0 0
174 20 2 -1.1608674284870943e+01 3.4498956000000000e+01 2.5706252032785940e+01 0 0 0
176 20 3 -1.1794431709984195e+01 3.3098384000000003e+01 2.6321053162504175e+01 0 0 0
177 20 2 -1.1981168827756381e+01 3.2944611999999999e+01 2.7841067217313277e+01 0 0 0
178 20 1 -9.5384295730058355e+00 3.2826166000000001e+01 2.8374450470624613e+01 0 0 0
179 20 3 -1.0850540616596271e+01 3.3572168000000005e+01 2.8675760721894235e+01 0 0 0
180 20 2 -1.1003659981918931e+01 3.3707238000000004e+01 3.0200903461831334e+01 0 0 0
208 24 1 -1.2154634482818940e+01 3.5930698000000000e+01 3.0133589469526417e+01 0 0 0
209 24 3 -1.2263936742765541e+01 3.4478176000000005e+01 3.0636200612069793e+01 0 0 0
195 22 2 -1.2517573546803582e+01 -1.9005388000000000e+01 3.1046495422309281e+01 0 0 0
196 22 1 -1.0074834292053037e+01 -1.9123834000000002e+01 3.1579878675620613e+01 0 0 0
197 22 3 -1.1386945335643475e+01 -1.8377832000000001e+01 3.1881188926890239e+01 0 0 0
198 22 2 -1.1540064700966134e+01 -1.8242761999999999e+01 3.3406331666827334e+01 0 0 0
227 26 3 -1.2800341461812744e+01 -1.7471824000000002e+01 3.3841628817065789e+01 0 0 0
228 26 2 -1.3217888442012550e+01 -1.7451044000000000e+01 3.5322536647773944e+01 0 0 0
229 26 1 -1.4570803333834469e+01 -1.9556058000000000e+01 3.5221886202137071e+01 0 0 0
230 26 3 -1.3403645867125803e+01 -1.8851616000000000e+01 3.5937337777492175e+01 0 0 0
231 26 2 -1.3590382984897987e+01 -1.9005388000000000e+01 3.7457351832301278e+01 0 0 0
232 26 1 -1.1147643730147442e+01 -1.9123834000000002e+01 3.7990735085612613e+01 0 0 0
233 26 3 -1.2459754773737879e+01 -1.8377832000000001e+01 3.8292045336882239e+01 0 0 0
226 26 1 -1.2691039201866142e+01 -1.6019302000000000e+01 3.3339017674522417e+01 0 0 0
130 15 1 -7.7439861478726701e-01 -9.1660579999999996e+00 3.2016457997141067e+01 0 0 0
131 15 3 3.9275885192139803e-01 -8.4616160000000011e+00 3.2731909572496178e+01 0 0 0
132 15 2 2.0602173414921410e-01 -8.6153880000000012e+00 3.4251923627305281e+01 0 0 0
133 15 1 2.6487609888997601e+00 -8.7338339999999999e+00 3.4785306880616616e+01 0 0 0
166 19 1 -1.8472080528816717e+00 -9.1660579999999996e+00 3.8427314407133075e+01 0 0 0
129 15 2 5.7851627703465169e-01 -7.0610440000000008e+00 3.2117108442777941e+01 0 0 0
134 15 3 1.3366499453093228e+00 -7.9878320000000009e+00 3.5086617131886243e+01 0 0 0
135 15 2 1.1835305799866642e+00 -7.8527620000000002e+00 3.6611759871823338e+01 0 0 0
163 19 1 3.2556079086655032e-02 -5.6293020000000000e+00 3.6544445879518420e+01 0 0 0
164 19 3 -7.6746180859946334e-02 -7.0818240000000001e+00 3.7047057022061793e+01 0 0 0
165 19 2 -4.9429316105975296e-01 -7.0610440000000008e+00 3.8527964852769948e+01 0 0 0
114 13 2 7.4242645319641642e-01 2.2554612000000002e+01 3.1046495422309278e+01 0 0 0
116 13 3 1.8730546643565251e+00 2.3182168000000001e+01 3.1881188926890236e+01 0 0 0
117 13 2 1.7199352990338665e+00 2.3317238000000003e+01 3.3406331666827334e+01 0 0 0
146 17 3 4.5965853818725599e-01 2.4088176000000001e+01 3.3841628817065796e+01 0 0 0
147 17 2 4.2111557987449366e-02 2.4108956000000003e+01 3.5322536647773944e+01 0 0 0
148 17 1 -1.3108033338344691e+00 2.2003942000000002e+01 3.5221886202137071e+01 0 0 0
149 17 3 -1.4364586712580429e-01 2.2708384000000002e+01 3.5937337777492175e+01 0 0 0
150 17 2 -3.3038298489798823e-01 2.2554612000000002e+01 3.7457351832301285e+01 0 0 0
151 17 1 2.1123562698525578e+00 2.2436166000000000e+01 3.7990735085612620e+01 0 0 0
152 17 3 8.0024522626212047e-01 2.3182168000000001e+01 3.8292045336882239e+01 0 0 0
115 13 1 3.1851657079469624e+00 2.2436166000000000e+01 3.1579878675620613e+01 0 0 0
247 28 1 -1.5107208052881671e+01 3.2393942000000003e+01 3.8427314407133068e+01 0 0 0
211 24 1 -1.4034398614787266e+01 3.2393942000000003e+01 3.2016457997141067e+01 0 0 0
145 17 1 5.6896079813385736e-01 2.5540698000000003e+01 3.3339017674522424e+01 0 0 0
210 24 2 -1.2681483722965348e+01 3.4498956000000000e+01 3.2117108442777948e+01 0 0 0
212 24 3 -1.2867241148078602e+01 3.3098384000000003e+01 3.2731909572496178e+01 0 0 0
213 24 2 -1.3053978265850786e+01 3.2944611999999999e+01 3.4251923627305281e+01 0 0 0
214 24 1 -1.0611239011100240e+01 3.2826166000000001e+01 3.4785306880616616e+01 0 0 0
215 24 3 -1.1923350054690676e+01 3.3572168000000005e+01 3.5086617131886243e+01 0 0 0
216 24 2 -1.2076469420013337e+01 3.3707238000000004e+01 3.6611759871823338e+01 0 0 0
244 28 1 -1.3227443920913343e+01 3.5930698000000000e+01 3.6544445879518420e+01 0 0 0
245 28 3 -1.3336746180859945e+01 3.4478176000000005e+01 3.7047057022061793e+01 0 0 0
246 28 2 -1.3754293161059753e+01 3.4498956000000000e+01 3.8527964852769948e+01 0 0 0
265 30 1 -1.5643612771928874e+01 -1.9556058000000000e+01 4.1632742612129078e+01 0 0 0
267 30 2 -1.4663192422992392e+01 -1.9005388000000000e+01 4.3868208242293285e+01 0 0 0
299 34 3 -1.4945960338001553e+01 -1.7471824000000002e+01 4.6663341637049804e+01 0 0 0
234 26 2 -1.2612874139060537e+01 -1.8242761999999999e+01 3.9817188076819335e+01 0 0 0
263 30 3 -1.3873150899907149e+01 -1.7471824000000002e+01 4.0252485227057797e+01 0 0 0
264 30 2 -1.4290697880106954e+01 -1.7451044000000000e+01 4.1733393057765952e+01 0 0 0
266 30 3 -1.4476455305220210e+01 -1.8851616000000000e+01 4.2348194187484182e+01 0 0 0
268 30 1 -1.2220453168241846e+01 -1.9123834000000002e+01 4.4401591495604620e+01 0 0 0
269 30 3 -1.3532564211832284e+01 -1.8377832000000001e+01 4.4702901746874247e+01 0 0 0
270 30 2 -1.3685683577154943e+01 -1.8242761999999999e+01 4.6228044486811342e+01 0 0 0
298 34 1 -1.4836658078054951e+01 -1.6019302000000000e+01 4.6160730494506431e+01 0 0 0
262 30 1 -1.3763848639960548e+01 -1.6019302000000000e+01 3.9749874084514424e+01 0 0 0
167 19 3 -6.8005058617300662e-01 -8.4616160000000011e+00 3.9142765982488186e+01 0 0 0
168 19 2 -8.6678770394519056e-01 -8.6153880000000012e+00 4.0662780037297289e+01 0 0 0
169 19 1 1.5759515508053554e+00 -8.7338339999999999e+00 4.1196163290608624e+01 0 0 0
202 23 1 -2.9200174909760772e+00 -9.1660579999999996e+00 4.4838170817125075e+01 0 0 0
203 23 3 -1.7528600242674122e+00 -8.4616160000000011e+00 4.5553622392480186e+01 0 0 0
204 23 2 -1.9395971420395961e+00 -8.6153880000000012e+00 4.7073636447289289e+01 0 0 0
170 19 3 2.6384050721491814e-01 -7.9878320000000009e+00 4.1497473541878250e+01 0 0 0
171 19 2 1.1072114189225957e-01 -7.8527620000000002e+00 4.3022616281815345e+01 0 0 0
199 23 1 -1.0402533590077505e+00 -5.6293020000000000e+00 4.2955302289510428e+01 0 0 0
200 23 3 -1.1495556189543519e+00 -7.0818240000000001e+00 4.3457913432053800e+01 0 0 0
201 23 2 -1.5671025991541585e+00 -7.0610440000000008e+00 4.4938821262761955e+01 0 0 0
153 17 2 6.4712586093946189e-01 2.3317238000000003e+01 3.9817188076819342e+01 0 0 0
182 21 3 -6.1315089990714955e-01 2.4088176000000001e+01 4.0252485227057797e+01 0 0 0
183 21 2 -1.0306978801069562e+00 2.4108956000000003e+01 4.1733393057765952e+01 0 0 0
184 21 1 -2.3836127719288749e+00 2.2003942000000002e+01 4.1632742612129078e+01 0 0 0
185 21 3 -1.2164553052202098e+00 2.2708384000000002e+01 4.2348194187484182e+01 0 0 0
186 21 2 -1.4031924229923938e+00 2.2554612000000002e+01 4.3868208242293292e+01 0 0 0
187 21 1 1.0395468317581522e+00 2.2436166000000000e+01 4.4401591495604620e+01 0 0 0
188 21 3 -2.7256421183228507e-01 2.3182168000000001e+01 4.4702901746874247e+01 0 0 0
189 21 2 -4.2568357715494365e-01 2.3317238000000003e+01 4.6228044486811342e+01 0 0 0
218 25 3 -1.6859603380015533e+00 2.4088176000000001e+01 4.6663341637049797e+01 0 0 0
283 32 1 -1.6180017490976077e+01 3.2393942000000003e+01 4.4838170817125075e+01 0 0 0
181 21 1 -5.0384863996054818e-01 2.5540698000000003e+01 3.9749874084514424e+01 0 0 0
217 25 1 -1.5766580780549520e+00 2.5540698000000003e+01 4.6160730494506424e+01 0 0 0
282 32 2 -1.4827102599154157e+01 3.4498956000000000e+01 4.4938821262761955e+01 0 0 0
284 32 3 -1.5012860024267411e+01 3.3098384000000003e+01 4.5553622392480186e+01 0 0 0
285 32 2 -1.5199597142039595e+01 3.2944611999999999e+01 4.7073636447289289e+01 0 0 0
248 28 3 -1.3940050586173005e+01 3.3098384000000003e+01 3.9142765982488179e+01 0 0 0
249 28 2 -1.4126787703945190e+01 3.2944611999999999e+01 4.0662780037297281e+01 0 0 0
250 28 1 -1.1684048449194645e+01 3.2826166000000001e+01 4.1196163290608617e+01 0 0 0
251 28 3 -1.2996159492785081e+01 3.3572168000000005e+01 4.1497473541878243e+01 0 0 0
252 28 2 -1.3149278858107740e+01 3.3707238000000004e+01 4.3022616281815338e+01 0 0 0
280 32 1 -1.4300253359007749e+01 3.5930698000000000e+01 4.2955302289510428e+01 0 0 0
281 32 3 -1.4409555618954350e+01 3.4478176000000005e+01 4.3457913432053800e+01 0 0 0
300 34 2 -1.5363507318201359e+01 -1.7451044000000000e+01 4.8144249467757959e+01 0 0 0
301 34 1 -1.6716422210023278e+01 -1.9556058000000000e+01 4.8043599022121086e+01 0 0 0
302 34 3 -1.5549264743314613e+01 -1.8851616000000000e+01 4.8759050597476190e+01 0 0 0
303 34 2 -1.5736001861086796e+01 -1.9005388000000000e+01 5.0279064652285292e+01 0 0 0
306 34 2 -1.4758493015249346e+01 -1.8242761999999999e+01 5.2638900896803349e+01 0 0 0
335 38 3 -1.6018769776095958e+01 -1.7471824000000002e+01 5.3074198047041804e+01 0 0 0
336 38 2 -1.6436316756295763e+01 -1.7451044000000000e+01 5.4555105877749959e+01 0 0 0
337 38 1 -1.7789231648117681e+01 -1.9556058000000000e+01 5.4454455432113079e+01 0 0 0
338 38 3 -1.6622074181409019e+01 -1.8851616000000000e+01 5.5169907007468190e+01 0 0 0
304 34 1 -1.3293262606336251e+01 -1.9123834000000002e+01 5.0812447905596628e+01 0 0 0
305 34 3 -1.4605373649926689e+01 -1.8377832000000001e+01 5.1113758156866254e+01 0 0 0
334 38 1 -1.5909467516149357e+01 -1.6019302000000000e+01 5.2571586904498432e+01 0 0 0
205 23 1 5.0314211271094988e-01 -8.7338339999999999e+00 4.7607019700600624e+01 0 0 0
238 27 1 -3.9928269290704810e+00 -9.1660579999999996e+00 5.1249027227117075e+01 0 0 0
239 27 3 -2.8256694623618159e+00 -8.4616160000000011e+00 5.1964478802472186e+01 0 0 0
240 27 2 -3.0124065801339999e+00 -8.6153880000000012e+00 5.3484492857281289e+01 0 0 0
241 27 1 -5.6966732538345388e-01 -8.7338339999999999e+00 5.4017876110592624e+01 0 0 0
206 23 3 -8.0896893087948740e-01 -7.9878320000000009e+00 4.7908329951870250e+01 0 0 0
207 23 2 -9.6208829620214598e-01 -7.8527620000000002e+00 4.9433472691807353e+01 0 0 0
235 27 1 -2.1130627971021543e+00 -5.6293020000000000e+00 4.9366158699502428e+01 0 0 0
236 27 3 -2.2223650570487559e+00 -7.0818240000000001e+00 4.9868769842045801e+01 0 0 0
237 27 2 -2.6399120372485623e+00 -7.0610440000000008e+00 5.1349677672753955e+01 0 0 0
242 27 3 -1.8817783689738912e+00 -7.9878320000000009e+00 5.4319186361862251e+01 0 0 0
